bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
,,,,Integrated Intel Iris Graphics + AMD Radeon R9 M370X with 2GB GDDR5 memory- RAM: 16 GB 1600MHz DDR3L,/macbook-pro/macbook-pro-retina-15-inch-2015-i7-2-8ghz-512gb-16gb-cu.html,Macbook Pro Retina 15 inch 2015,,,"Thunderbolt 2, USB 3.0, HDMI","27,950,000 ",,,,,, ,,,,,,
,,,,Intel HD Graphics 6000,/macbook-air/macbook-air-13-inch-2016-core-i5-256gb-8gb-ram-cu.html,Macbook Air 13 inch 2016,,,2 x USB 3; 1 x Thunderbolt 2; 1 x SDXC card slot; 1 x 3.5mm headphone jack,"15,550,000 ",,,,,,13.3-inch (diagonal) LED-backlit glossy widescreen display with support for millions of colors,,,,,,
,,,,AMD Radeon Pro 5500M with 4GB of GDDR6 memory,/macbook-pro/macbook-pro-16-inch-2019-core-i9-16gb-1tb-new.html,Macbook Pro 16 inch 2019,,,Four Thunderbolt 3 ports,"63,950,000 ",,,,,,16-inch 3072x1920 Retina display with True Tone,,,,,,
,,,,Intel HD Graphics 6000,/macbook-air/macbook-air-13-inch-2016-core-i5-128gb-8gb-ram-cu.html,Macbook Air 13 inch 2016,,,"2 USB, Thunderbolt 2 port , MagSafe 2 power , SDXC card slot, 3.5 mm headphone jack","14,750,000 ",,,,,,13.3-inch (diagonal) LED,,,,,,
,,,,Intel UHD Graphics 617 graphics,/macbook-air/macbook-air-13-inch-2019-core-i5-128gb-8gb-ram-cu.html,Macbook Air 13 inch 2019,,,Two Thunderbolt 3 ports,"20,850,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel Iris Plus Graphics,/macbook-air/macbook-air-13-inch-2020-core-i3-256gb-8gb-ram-cu.html,Macbook Air 13 inch 2020,,,Two Thunderbolt 3 (USB-C),"23,550,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,VGA Integrated Intel HD Graphics 6000,/macbook-air/macbook-air-13-inch-2016-core-i7-256gb-8gb-ram-cu.html,Macbook Air 13 inch 2016,,,"USB 3.0, Thunderbolt 2","17,250,000 ",,,,,,Màn hình 13.3″ LED-Backlit Glossy Display1440 x 900 Native Resolution,,,,,,
,,,,Intel UHD Graphics 617 graphics,/macbook-air/macbook-air-13-inch-2019-core-i5-128gb-8gb-ram-new.html,Macbook Air 13 inch 2019,,,Two Thunderbolt 3 ports,"23,750,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,VGA Integrated Intel HD Graphics 6000,/macbook-air/macbook-air-13-inch-2016-core-i7-512gb-8gb-ram-cu.html,Macbook Air 13 inch 2016,,,"USB 3.0, Thunderbolt 2","17,500,000 ",,,,,,Màn hình 13.3″ LED-Backlit Glossy Display1440 x 900 Native Resolution,,,,,,
,,,,Intel Iris Plus Graphics,/macbook-air/macbook-air-13-inch-2020-core-i5-512gb-8gb-ram-new.html,Macbook Air 13 inch 2020,,,Two Thunderbolt 3 (USB-C),"32,450,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2017-core-i5-256gb-8gb-cu.html,Macbook Pro Touch Bar 13 inch 2017,,,,"24,950,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2017-core-i5-512gb-8gb-ram-cu.html,Macbook Pro Touch Bar 13 inch 2017,,,,Liên h,,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2018-core-i7-16gb-512gb-cu.html,Macbook Pro Touch Bar 15 inch 2018,,,,"39,850,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2017-core-i7-256gb-16gb-cu.html,Macbook Pro Touch Bar 15 inch 2017,,,,"33,750,000 ",,,,,,,,,,,,
,,,,Intel UHD Graphics 617 graphics,/macbook-air/macbook-air-13-inch-2019-core-i5-256gb-8gb-ram-cpo.html,Macbook Air 13 inch 2019,,,Two Thunderbolt 3 ports,"23,750,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2018-core-i7-16gb-2tb-cu.html,Macbook Pro Touch Bar 15 inch 2018,,,,"43,900,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2017-option-ssd-512gb-cu.html,Macbook Pro Touch Bar 15 inch 2017,,,,"35,750,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2017-option-1tb-ssd-cu.html,Macbook Pro Touch Bar 15 inch 2017,,,,"36,800,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2017-core-i7-512gb-16gb-cu.html,MacBook Pro Touch Bar 15 inch 2017,,,,"36,750,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2017-core-i7-3-1ghz-512gb-16gb-cu.html,MacBook Pro Touch Bar 15 inch 2017,,,,"36,750,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2017-core-i7-3-1ghz-16gb-ram-1tb-ssd-cu.html,MacBook Pro Touch Bar 15 inch 2017,,,,"37,850,000 ",,,,,,,,,,,,
,,,,Intel Iris Graphics 550,/macbook-pro/macbook-pro-touch-bar-13-inch-2016-core-i5-256gb-8gb-cu.html,Macbook Pro Touch Bar 13 inch 2016,,,4 cổng Thunderbolt 3 ports,Liên h,,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel Iris Graphics 550,/macbook-pro/macbook-pro-touch-bar-13-inch-2016-i7-512gb-16gb-cu.html,MacBook Pro Touch Bar 13 inch 2016,,,4 cổng Thunderbolt 3 ports,"26,850,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2018-core-i7-16gb-256gb-cu.html,Macbook Pro Touch Bar 15 inch 2018,,,,"36,750,000 ",,,,,,,,,,,,
,,,,Intel Iris Plus Graphics 645,/macbook-pro/macbook-pro-2020-13-inch-core-i5-1-4ghz-512gb-8gb-new.html,MacBook Pro 2020,,,Two Thunderbolt 3 ports,"38,950,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2017-core-i5-512gb-16gb-ram-cu.html,Macbook Pro Touch Bar 13 inch 2017,,,,"30,750,000 ",,,,,,,,,,,,
,,,,Integrated Intel Iris Graphics + AMD Radeon R9 M370X with 2GB GDDR5 memory,/macbook-pro/macbook-pro-retina-15-inch-2015-i7-2-8ghz-1tb-16gb-cu.html,Macbook Pro Retina 15 inch 2015,,,"Thunderbolt 2, USB 3.0, HDMI","29,850,000 ",,,,,, ,,,,,,
,,,,Radeon Pro 460 4GB memory,/macbook-pro/macbook-pro-touch-bar-15-inch-2016-vga-4gb-cu.html,MacBook Pro Touch Bar 15 inch 2016,,,4 cổng Thunderbolt 3 ports,"32,850,000 ",,,,,,"15.4 inch, Retina ( 2880 x 1800 pixels)",,,,,,
,,,,Intel Iris Plus Graphics 645,/macbook-pro/macbook-pro-retina-13-inch-2015-core-i5-128gb-8gb-cu.html,Macbook Pro Retina 13 inch 2015,,,Two Thunderbolt 3 ports,"16,750,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel Iris Plus Graphics 645,/macbook-pro/macbook-pro-touch-bar-13-inch-2019-i5-1-4ghz-128gb-8gb-cu.html,Macbook Pro Touch Bar 13 inch 2019,,,Two Thunderbolt 3 ports,"25,450,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel Iris Plus Graphics 645,/macbook-pro/macbook-pro-2020-13-inch-core-i5-1-4ghz-256gb-8gb-new.html,MacBook Pro 2020,,,Two Thunderbolt 3 ports,"34,250,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel Iris Plus Graphics,/macbook-pro/macbook-pro-2020-13-inch-core-i5-2-0ghz-512gb-16gb-new.html,MacBook Pro 2020,,,Four Thunderbolt 3 ports,Liên h,,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel Iris Graphics 6100,/macbook-pro/macbook-pro-retina-13-inch-2015-core-i5-512gb-8gb-cu.html,Macbook Pro Retina 13 inch 2015,,, ,"21,450,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,AMD Radeon Pro 460 4GB + Intel HD Graphics 530,/macbook-pro/macbook-pro-touch-bar-15-inch-2016-i7-2-9ghz-16gb-vga-4gb-1tb-cu.html,MacBook Pro Touch Bar 15 inch 2016,,,4 cổng Thunderbolt 3 ports,"35,000,000 ",,,,,,"15.4 inch, Retina ( 2880 x 1800 pixels)",,,,,,
,,,,Intel Iris Graphics 6100,/macbook-pro/macbook-pro-retina-13-inch-2015-core-i5-8gb-256gb-cu.html,Macbook Pro Retina 13 inch 2015,,,2 x USB 3.0,Liên h,,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel Iris Graphics 6100,/macbook-pro/macbook-pro-retina-13-inch-2015-core-i7-512gb-16gb-cu.html,Macbook Pro Retina 13 inch 2015,,,,"24,450,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Integrated Intel Iris Graphics + AMD Radeon R9 M370X with 2GB GDDR5 memory,/macbook-pro/macbook-pro-retina-15-inch-2015-core-i7-512gb-16gb-cu.html,Macbook Pro Retina 15 inch 2015,,,"Thunderbolt 2, USB 3.0, HDMI","27,450,000 ",,,,,,"15.4 inch, Retina (2880 x 1800 pixels)",,,,,,
,,,,Intel Iris Plus Graphics,/macbook-pro/macbook-pro-2020-13-inch-core-i5-2-0ghz-1tb-16gb-new.html,MacBook Pro 2020,,,Four Thunderbolt 3 ports,Liên h,,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel Iris Graphics 6100,/macbook-pro/macbook-pro-retina-13-inch-2015-core-i5-512gb-16gb-cu.html,Macbook Pro Retina 13 inch 2015,,, ,"22,450,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel UHD Graphics 617 graphics,/macbook-air/macbook-air-13-inch-2019-core-i5-256gb-8gb-ram-new.html,Macbook Air 13 inch 2019,,,Two Thunderbolt 3 ports,Liên h,,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Intel UHD Graphics 617,/macbook-air/macbook-air-13-inch-2018-core-i5-128gb-8gb-ram-cpo.html,Macbook Air 13 inch 2018,,,2 Thunderbolt 3 (USB-C),"21,200,000 ",,,,,,13.3inch Retina,,,,,,
,,,,Intel UHD Graphics 617,/macbook-air/macbook-air-13-inch-2018-core-i5-128gb-8gb-ram-cu.html,Macbook Air 13 inch 2018,,,2 Thunderbolt 3 (USB-C),"19,850,000 ",,,,,,13.3inch Retina,,,,,,
,,,,Intel UHD Graphics 617,/macbook-air/macbook-air-13-inch-2018-core-i5-256gb-8gb-ram-cu.html,Macbook Air 13 inch 2018,,,Two Thunderbolt 3 ports,"21,550,000 ",,,,,,13.3inch Retina,,,,,,
,,,,Intel HD Graphics 6000 (Tích hợp),/macbook-air/macbook-air-13-inch-2017-core-i5-128gb-8gb-ram-cu.html,Macbook Air 13 inch 2017,,,2 x USB 3; 1 x Thunderbolt 2; 1 x SDXC card slot; 1 x 3.5mm headphone jack,"15,850,000 ",,,,,,"13.3"" 1440 x 900 LED-Backlit Glossy",,,,,,
,,,,Intel HD Graphics 6000 (Tích hợp),/macbook-air/macbook-air-13-inch-2017-core-i5-256gb-8gb-ram-cu.html,Macbook Air 13 inch 2017,,,2 x USB 3; 1 x Thunderbolt 2; 1 x SDXC card slot; 1 x 3.5mm headphone jack,"17,250,000 ",,,,,,"13.3"" 1440 x 900 LED-Backlit Glossy",,,,,,
,,,,Intel HD Graphics 6000,/macbook-air/macbook-air-13-inch-2017-core-i7-256gb-8gb-ram-cu.html,Macbook Air 13 inch 2017,,,2 x USB 3; 1 x Thunderbolt 2; 1 x SDXC card slot; 1 x 3.5mm headphone jack,Liên h,,,,,,"13-inch, 1,440-x-900-pixel display",,,,,,
,,,,Intel UHD Graphics 617 graphics,/macbook-air/macbook-air-13-inch-2019-core-i5-256gb-8gb-ram-cu.html,Macbook Air 13 inch 2019,,,Two Thunderbolt 3 ports,"22,250,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,Integrated Intel Iris Graphics,/macbook-pro/macbook-pro-retina-15-inch-2015-core-i7-256gb-16gb-cu.html,Macbook Pro Retina 15 inch 2015,,,"Thunderbolt 2, USB 3.0, HDMI","25,250,000 ",,,,,,"15.4 inch, Retina ( 2880 x 1800 pixels)",,,,,,
,,,,Integrated Intel Iris Graphics,/macbook-pro/macbook-pro-retina-15-inch-2015-mjlq2-512gb-cu.html,Macbook Pro Retina 15 inch 2015,,, ,"26,250,000 ",,,,,,15.4inch RETINA,,,,,,
,,,,Intel Iris Graphics 6100,/macbook-pro/macbook-pro-retina-13-inch-2015-core-i5-16gb-256gb-cu.html,Macbook Pro Retina 13 inch 2015,,,"Thunderbolt 2, USB 3.0, HDMI","20,750,000 ",,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,,
,,,,,/macbook-pro/macbook-pro-retina-2017-touch-bar-i7-256gb-chinh-hang-99.html,Macbook Pro Retina 2017,,,,"36,250,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2019-i5-512g-8g-cu.html,Macbook Pro Touch Bar 13 inch 2019,,,,"37,500,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2019-i5-512g-8g-new.html,Macbook Pro Touch Bar 13 inch 2019,,,,Liên h,,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2019-i5-256g-8g-cu.html,Macbook Pro Touch Bar 13 inch 2019,,,,Liên h,,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2019-core-i9-16gb-512gb-cu.html,Macbook Pro Touch Bar 15 inch 2019,,,,"44,950,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2018-core-i5-256gb-8gb-cu.html,Macbook Pro Touch Bar 13 inch 2018,,,,"28,850,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2019-i5-128g-8g-ram-new.html,Macbook Pro Touch Bar 13 inch 2019,,,,"29,950,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2018-core-i5-512gb-8gb-cu.html,Macbook Pro Touch Bar 13 inch 2018,,,,"29,250,000 ",,,,,,,,,,,,
,,,,AMD Radeon Pro 560 with 4 GB + Intel HD Graphics 630,/macbook-pro/macbook-pro-retina-2017-i7-16gb-512gb-chinh-hang-99.html,Macbook Pro Retina 2017,,,4 cổng Thunderbolt 3 ports,"39,650,000 ",,,,,,"15.4 inch, Retina ( 2880 x 1800 pixels)",,,,,,
,,,,,/macbook-pro/macbook-pro-retina-2016-touch-bar-i7-512gb-chinh-hang-99.html,Macbook Pro Retina 2016,,,,Liên h,,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2019-i5-256g-8g-new.html,Macbook Pro Touch Bar 13 inch 2019,,,,"40,950,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2019-i5-128g-8g-cu.html,Macbook Pro Touch Bar 13 inch 2019,,,,"25,450,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-2018-i7-16gb-256gb-chinh-hang-99.html,Macbook Pro 2018,,,,"42,750,000 ",,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-13-inch-2018-core-i7-256gb-16gb-cu.html,Macbook Pro Touch Bar 13 inch 2018,,,,Liên h,,,,,,,,,,,,
,,,,,/macbook-pro/macbook-pro-touch-bar-15-inch-2019-core-i7-16gb-256gb-cu.html,Macbook Pro Touch Bar 15 inch 2019,,,,"41,850,000 ",,,,,,,,,,,,
